Category ID	Category Name	Number	Name	Year Released	Weight (in Grams)	Dimensions
422	Universal Building Set / Classic Basic	4281-1	Classic Trial Size polybag	1999	3.91	17.4 x 17.9 x 1.6
422	Universal Building Set / Classic Basic	4282-1	Classic Trial Size polybag	1999	?	? x ? x ?
422	Universal Building Set / Classic Basic	4283-1	Classic Trial Box	2000	?	? x ? x ?
422	Universal Building Set / Classic Basic	4284-1	Classic Trial Size	1999	14.3	? x ? x ?
422	Universal Building Set / Classic Basic	4288-1	Large Bucket	1999	26.5	? x ? x ?
422	Universal Building Set / Classic Basic	4291-1	Classic Build & Store Tub	1999	?	? x ? x ?
422	Universal Building Set / Classic Basic	4293-1	Classic Value Pack	1999	45	73.7 x 38.1 x 7.6
166	Educational & Dacta / Soft Bricks	9020-1	Soft Starter Set	1998	?	40 x 40 x 49
169	Sculptures	10024-1	Red Baron	2002	157	38 x 29 x 7
171	Creator / Basic Set	4103-1	Fun with Bricks	2002	25	21.5 x 21.5 x 21.1
171	Creator / Basic Set	4105-1	Imagine and Build	2002	38	21.4 x 21.4 x 27.5
516	4 Juniors / Jack Stone / Airport	4615-1	Red Recon Flyer	2002	2.6	14.4 x 14.4 x 4.7
516	4 Juniors / Jack Stone / Gas Station	4616-1	Rapid Response Tanker	2002	?	19 x 5.9 x 14.2
516	4 Juniors / Jack Stone / Airport	4617-1	Dual Turbo Prop	2002	?	? x ? x ?
516	4 Juniors / Jack Stone / Airport	4618-1	Twin Rotor Cargo	2002	8	28.5 x 28.5 x 7
516	4 Juniors / Jack Stone / Airport	4619-1	A.I.R. Patrol Jet	2002	8	38 x 28.5 x 9
516	4 Juniors / Jack Stone / Airport	4620-1	A.I.R. Operations HQ	2002	9	? x ? x ?
179	Racers / Track System	4586-1	Stunt Race Track	2002	85	? x ? x ?
179	Racers / Drome Racers	4587-1	Duel Racers	2002	78	? x ? x ?
179	Racers / Track System	4588-1	Off Road Race Track	2002	138	48 x 28.5 x 9.5
179	Racers / Radio Control	4589-1	RC Nitro Flash	2002	86	? x ? x ?
273	Bionicle / Toa Nuva	8566-1	Onua Nuva	2002	30	8.8 x 8.8 x 18.3
273	Bionicle / Toa Nuva	8567-1	Lewa Nuva	2002	31	8.8 x 8.8 x 18.3
273	Bionicle / Toa Nuva	8568-1	Pohatu Nuva	2002	40	8.8 x 8.8 x 18.3
273	Bionicle / Toa Nuva	8570-1	Gali Nuva	2002	33.5	8.8 x 8.8 x 18.3
273	Bionicle / Toa Nuva	8571-1	Kopaka Nuva	2002	26.5	8.8 x 8.8 x 18.3
273	Bionicle / Toa Nuva	8572-1	Tahu Nuva	2002	38	8.8 x 8.8 x 18.3
436	Spybotics	3806-1	Gigamesh G60	2002	?	38 x 28.5 x 7
436	Spybotics	3807-1	Snaptrax S45	2002	?	? x ? x ?
436	Spybotics	3808-1	Shadowstrike S70	2002	?	38 x 28.5 x 7
436	Spybotics	3809-1	Technojaw T55	2002	?	? x ? x ?
170	Alpha Team / Mission Deep Sea	4788-1	Ogel Mutant Ray	2002	23	19 x 15.2 x 5.7
290	Value Packs	1974-1	Legoland Triple Pack	1989	3	28.7 x 19.5 x 4.6
390	Holiday & Event / Halloween	3731-1	Pumpkin Pack polybag	2000	?	? x ? x ?
516	4 Juniors / Jack Stone / Traffic	4622-1	ResQ Digger (Res-Q)	2002	10.5	28.6 x 28.6 x 7
170	Alpha Team / Mission Deep Sea	1425-1	Dash Jet Sub	2002	2	? x ? x ?
170	Alpha Team / Mission Deep Sea	1426-1	Cam Wing Diver polybag	2002	2	? x ? x ?
170	Alpha Team / Mission Deep Sea	1427-1	Ogel Marine Slizer	2002	2	? x ? x ?
473	Sports / Soccer	4464-1	Coca-Cola Bottle Case polybag	2002	?	14 x 14 x 0
473	Sports / Soccer	4465-1	Coca-Cola Vending Machine polybag	2002	?	14 x 10 x 0
422	Universal Building Set / Ferries	1658-1	Viking Line Ferry	1982	13	31.4 x 12.9 x 5.5
473	Sports / Soccer	1430-1	Small Soccer Set 3 (Kabaya Box)	2002	?	? x ? x ?
473	Sports / Soccer	1429-1	Small Soccer Set 2 (Kabaya Box)	2002	?	? x ? x ?
473	Sports / Soccer	1428-1	Small Soccer Set 1 (Kabaya Box)	2002	?	16.5 x 16.5 x 2
516	4 Juniors / Jack Stone / Fire	4621-1	Jack Stone Red Flash Station	2002	5	28.6 x 19 x 5.9
273	Bionicle	10023-1	Master Builder Set	2002	90	28.6 x 18.9 x 4.6
277	Legoland / Building	349-1	Swiss Chalet	1971	5	20 x 15 x 5
277	Legoland / Building	345-1	House with Mini Wheel Car	1969	5	? x ? x ?
422	Universal Building Set / Basic	517-1	Basic Building Set	1987	17.5	? x ? x ?
422	Universal Building Set / Basic	1521-1	Basic Building Set Trial Size	1989	?	? x ? x ?
65	Star Wars / Ultimate Collector Series / Star Wars Episode 1	10026-1	Naboo Starfighter - UCS	2002	42	28.6 x 28.6 x 5.8
449	Island Xtreme Stunts	6731-1	Skateboarding Pepper	2002	3	? x ? x ?
449	Island Xtreme Stunts	6732-1	Brickster's Trike	2002	2.5	? x ? x ?
437	Explore / Explore Logic / Duplo / Duplo, Train	3325-1	Intelli-Train Gift Set	2002	35	64.8 x 38 x 11
437	Explore / Explore Logic / Duplo / Duplo, Train	3335-1	Intelli-Train Starter Set	2002	25	? x ? x ?
437	Explore / Explore Together / Duplo / Duplo, Town / Building	3619-1	Traffic Town	2002	?	65 x 38 x 11
437	Explore / Explore Imagination / Duplo / Basic Set	4080-1	Small Bucket	2002	?	22.7 x 21.3 x 22.7
437	Explore / Explore Imagination / Duplo / Basic Set	4085-1	Large Bucket	2002	?	? x ? x ?
9	Castle / Classic Castle	6002-2	{Castle Figures}	1983	?	? x ? x ?
226	Hobby Sets / Legends	10021-1	U.S.S. Constellation	2003	30	48 x 28.5 x 7
171	Creator / Basic Set	4113-1	Brick Adventures	2001	?	21.5 x 21.5 x 20.3
171	Creator / Basic Set	4107-1	Build Your Dreams	2002	43.5	41 x 28 x 19
469	Spider-Man / Spider-Man 1	10075-1	Spider-Man Action Pack	2002	11.1	19 x 14 x 4.5
227	Harry Potter / Chamber of Secrets	4726-1	Quidditch Practice	2002	17.35	19 x 19 x 5.8
227	Harry Potter / Chamber of Secrets	4727-1	Aragog in the Dark Forest	2002	39.5	28.9 x 19 x 4.6
227	Harry Potter / Chamber of Secrets	4728-1	Escape from Privet Drive	2002	68	28.7 x 28.7 x 5.8
227	Harry Potter / Chamber of Secrets	4729-1	Dumbledore's Office	2002	145	28 x 38 x 7
227	Harry Potter / Chamber of Secrets	4730-1	The Chamber of Secrets	2002	165	48.1 x 38.5 x 6.8
227	Harry Potter / Chamber of Secrets	4731-1	Dobby's Release	2002	8.78	14.4 x 14.3 x 4.6
124	Train / 9V / My Own Creation	10022-1	Santa Fe Cars - Set II (dining, observation, or sleeping car)	2002	96	28.9 x 19 x 7.3
124	Train / 9V / My Own Creation	10025-1	Santa Fe Cars - Set I (mail or baggage car)	2002	55	28.9 x 19 x 7.3
171	Creator / Basic Set	4106-1	Imagination Bucket	2002	?	? x ? x ?
171	Creator / Basic Set	4104-1	Imagine and Create Bucket	2002	25	? x ? x ?
179	Racers / Williams F1	8461-1	Williams F1 Team Racer	2002	300	65.5 x 43 x 9.5
516	4 Juniors / Supplemental	4108-1	T-Junction Road Plates	2002	?	25.5 x 25.5 x 0.8
516	4 Juniors / Supplemental	4109-1	Curved Road Plates	2002	?	25.5 x 25.5 x 0.8
227	Harry Potter / Chamber of Secrets	4733-1	The Dueling Club	2002	28	28.5 x 19 x 6
227	Harry Potter / Chamber of Secrets	4735-1	Slytherin	2002	18	14.4 x 19.2 x 4.8
976	LEGO Brand / Legoland Parks	4189224-1	Dragon Sculpture, Ollie (Legoland Billund)	2002	?	? x ? x ?
516	4 Juniors / Jack Stone / Airport	4613-1	Turbo Chopper	2002	4	? x ? x ?
166	Educational & Dacta / Learning	1513-1	Denken mit Lego (Thinking with Lego, 900pcs)	1972	?	? x ? x ?
166	Educational & Dacta / Learning	1512-1	Denken mit Lego (Thinking with Lego, 250pcs)	1972	?	37.5 x 25 x 5
976	LEGO Brand / Legoland Parks	bilmasks-1	Special Masks! - 2 (Dark) Copper Color Kanohi (Legoland Billund)	2001	?	? x ? x ?
422	Universal Building Set / Classic Basic	2453-1	Large Bulk Bucket	1998	?	? x ? x ?
171	Creator / Basic Set	4179-1	Large Box	2002	?	38.2 x 28.5 x 6.9
171	Creator / Basic Set	7825-1	Bucket	2002	?	? x ? x ?
390	Holiday & Event / Advent / Creator	4524-1	Advent Calendar 2002, Creator	2002	10.08	38.1 x 28.4 x 6.9
516	4 Juniors / Jack Stone / Airport	4612-1	Super Glider	2002	5	14.2 x 9.5 x 3.7
516	4 Juniors / Jack Stone / Airport	4614-1	Ultralight Flyer	2002	?	14.3 x 9.5 x 3.7
124	Train / 9V / My Own Train	4535-1	Express Deluxe	2002	?	57 x 38 x 11.5
65	Star Wars / Star Wars Episode 4/5/6	7142-1	X-wing Fighter (re-release of 7140)	2002	71	33.4 x 23.9 x 5.9
65	Star Wars / Star Wars Episode 4/5/6	7152-1	TIE Fighter & Y-wing (re-release of 7150)	2002	144	43 x 28.6 x 5.8
65	Star Wars / Ultimate Collector Series / Star Wars Episode 4/5/6	10030-1	Imperial Star Destroyer - UCS	2002	1405	58.8 x 50.5 x 21
36	Technic / Model / Construction	8431-1	Pneumatic Crane Truck	2002	203	? x ? x ?
124	Train / 9V / My Own Train	4534-1	Express	2002	?	57 x 38.5 x 12
9	Castle / Black Falcons / Legends	10039-1	Black Falcon's Fortress	2002	36	28.5 x 28.5 x 7
65	Star Wars / Star Wars Episode 4/5/6	4480-1	Jabba's Palace	2003	55	28.6 x 28.5 x 7
65	Star Wars / Star Wars Episode 4/5/6	4476-1	Jabba's Prize	2003	10	14.2 x 14.2 x 3.7
65	Star Wars / Star Wars Episode 4/5/6	4475-1	Jabba's Message	2003	10	14.4 x 14.3 x 3.8
444	Galidor	4040-1	Nick, McDonald's Polybag #1	2002	?	? x ? x ?
65	Star Wars / Star Wars Episode 4/5/6	4477-1	T-16 Skyhopper	2003	30	19.1 x 4.7 x 19.1
65	Star Wars / Star Wars Episode 2	4478-1	Geonosian Fighter, Black Box	2003	62	28.6 x 19 x 4.6
65	Star Wars / Star Wars Episode 4/5/6	4479-1	TIE Bomber	2003	44	28.6 x 28.6 x 6
65	Star Wars / Star Wars Episode 2	4482-1	AT-TE	2003	163	47.8 x 38.3 x 6.9
61	Pirates / Pirates I / Legends	10040-1	Black Seas Barracuda	2002	72	57.5 x 38.25 x 6.9
67	Town / Classic Town / Traffic	361-2	Garage	1979	6.6	19.5 x 11.5 x 4
390	Holiday & Event / Christmas	10068-1	Santa Claus polybag	2002	2	? x ? x ?
390	Holiday & Event / Christmas	10069-1	Christmas Tree polybag	2002	4.48	17.5 x 17 x 0
390	Holiday & Event / Christmas	10070-1	Reindeer polybag	2002	?	? x ? x ?
444	Galidor	4044-1	Euripides, McDonald's Polybag #4	2002	5.24	17 x 17 x 5
444	Galidor	4045-1	Nepol, McDonald's Polybag #5	2002	5.4	17 x 17 x 4
444	Galidor	4043-1	Gorm, McDonald's Polybag #3	2002	5.32	17 x 17 x 5
444	Galidor	4042-1	Jens, McDonald's Polybag #2	2002	?	? x ? x ?
65	Star Wars / Mini / Star Wars Episode 4/5/6	4484-1	X-wing Fighter & TIE Advanced - Mini	2003	8.67	11 x 14.5 x 4.5
65	Star Wars / Mini / Star Wars Episode 1	4485-1	Sebulba's Podracer & Anakin's Podracer - Mini	2003	10	11 x 14.5 x 4.5
65	Star Wars / Mini / Star Wars Episode 4/5/6	4486-1	AT-ST & Snowspeeder - Mini	2003	8.61	11 x 14.5 x 4.5
65	Star Wars / Mini / Star Wars Episode 2	4487-1	Jedi Starfighter & Slave I - Mini	2003	6	11 x 14.5 x 4.5
171	Creator / Basic Set	7837-1	Build and Create	2002	29	15 x 14.7 x 0.2
395	Samsonite / Basic Set	103-2	Imagination Standard Set 3	1971	?	? x ? x ?
227	Harry Potter	TRU01-1	Harry Potter Quidditch Tower (TRU Event Exclusive)	2002	6	? x ? x ?
