,SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,OwnedBy,WantedBy,Owned,Wanted,QtyOwned,Rating
7307,6764,8165,1,Racers,Power Racers,2009,Monster Jumper,,91.0,7.85,12.99,,,https://images.brickset.com/sets/images/8165-1.jpg,512,160,No,No,0.0,
7308,7104,8879,1,Power Functions,Accessories,2009,IR Speed Remote Control,,1.0,10.99,12.99,17.99,14.49,https://images.brickset.com/sets/images/8879-1.jpg,2638,424,No,No,0.0,
7309,6802,8978,1,Bionicle,Glatorian,2009,Skrall,,50.0,8.79,12.99,,,https://images.brickset.com/sets/images/8978-1.jpg,1760,513,No,No,0.0,
7310,6803,8979,1,Bionicle,Glatorian,2009,Malum,,59.0,8.79,12.99,,,https://images.brickset.com/sets/images/8979-1.jpg,1662,496,No,No,0.0,
7311,6804,8980,1,Bionicle,Glatorian,2009,Gresh,,55.0,8.79,12.99,,,https://images.brickset.com/sets/images/8980-1.jpg,1755,467,No,No,0.0,
7312,6805,8981,1,Bionicle,Glatorian,2009,Tarix,,57.0,8.79,12.99,,,https://images.brickset.com/sets/images/8981-1.jpg,1486,477,No,No,0.0,
7313,6806,8982,1,Bionicle,Glatorian,2009,Strakk,,46.0,8.79,12.99,,,https://images.brickset.com/sets/images/8982-1.jpg,1619,474,No,No,0.0,
7314,6807,8983,1,Bionicle,Glatorian,2009,Vorox,,51.0,8.79,12.99,,,https://images.brickset.com/sets/images/8983-1.jpg,1555,521,No,No,0.0,
7315,6954,8984,1,Bionicle,Glatorian Legends,2009,Stronius,,55.0,8.99,12.99,,,https://images.brickset.com/sets/images/8984-1.jpg,1498,488,No,No,0.0,
7316,6955,8985,1,Bionicle,Glatorian Legends,2009,Ackar,,55.0,8.99,12.99,14.99,,https://images.brickset.com/sets/images/8985-1.jpg,1607,451,No,No,0.0,
7317,6956,8986,1,Bionicle,Glatorian Legends,2009,Vastus,,52.0,8.99,12.99,,,https://images.brickset.com/sets/images/8986-1.jpg,1438,458,No,No,0.0,
7318,6957,8987,1,Bionicle,Glatorian Legends,2009,Kiina,,43.0,8.99,12.99,14.99,,https://images.brickset.com/sets/images/8987-1.jpg,1384,460,No,No,0.0,
7319,6958,8988,1,Bionicle,Glatorian Legends,2009,Gelu,,52.0,8.99,12.99,14.99,,https://images.brickset.com/sets/images/8988-1.jpg,1414,502,No,No,0.0,
7320,6959,8989,1,Bionicle,Glatorian Legends,2009,Mata Nui,,52.0,8.99,12.99,,,https://images.brickset.com/sets/images/8989-1.jpg,2093,536,No,No,0.0,
7321,7069,852513,1,Gear,Magnets/City,2009,City Hero Magnet Set,3.0,,7.99,12.99,16.99,,https://images.brickset.com/sets/images/852513-1.jpg,152,98,No,No,0.0,
7322,7070,852543,1,Gear,Magnets/Pirates,2009,Pirates Magnet Set,3.0,,7.99,12.99,16.99,,https://images.brickset.com/sets/images/852543-1.jpg,231,130,No,No,0.0,
7323,6790,8014,1,Star Wars,The Clone Wars,2009,Clone Walker Battle Pack,4.0,72.0,9.99,11.99,14.99,,https://images.brickset.com/sets/images/8014-1.jpg,14923,2385,No,No,0.0,
7324,6791,8015,1,Star Wars,The Clone Wars,2009,Assassin Droids Battle Pack,5.0,94.0,9.99,11.99,14.99,,https://images.brickset.com/sets/images/8015-1.jpg,11114,1782,No,No,0.0,
7325,6901,7195,1,Indiana Jones,Raiders of the Lost Ark,2009,Ambush In Cairo,4.0,79.0,9.99,10.99,,,https://images.brickset.com/sets/images/7195-1.jpg,5472,1865,No,No,0.0,
7326,7114,8866,1,Power Functions,Trains,2009,Train Motor,,7.0,9.99,10.99,14.99,,https://images.brickset.com/sets/images/8866-1.jpg,629,296,No,No,0.0,
7327,7147,3836,1,Games,,2009,Magikus ,,108.0,7.99,9.99,12.99,,https://images.brickset.com/sets/images/3836-1.jpg,1901,315,No,No,0.0,
7328,7151,3839,1,Games,,2009,Race 3000,,166.0,14.99,9.99,26.99,,https://images.brickset.com/sets/images/3839-1.jpg,1839,381,No,No,0.0,
7329,7155,3840,1,Games,,2009,Pirate Code,,268.0,16.99,9.99,26.99,,https://images.brickset.com/sets/images/3840-1.jpg,1682,402,No,No,0.0,
7330,7153,3843,1,Games,,2009,Ramses Pyramid ,13.0,217.0,19.99,9.99,39.99,,https://images.brickset.com/sets/images/3843-1.jpg,3110,417,No,No,0.0,
7331,6833,5638,1,Duplo,LEGO Ville,2009,Postman,1.0,9.0,7.99,9.99,12.99,,https://images.brickset.com/sets/images/5638-1.jpg,515,60,No,No,0.0,
7332,6918,5970,1,Space,Space Police 3,2009,Freeze Ray Frenzy,2.0,80.0,9.99,9.99,,,https://images.brickset.com/sets/images/5970-1.jpg,3928,778,No,No,0.0,
7333,6836,6191,1,Bricks and More,,2009,Fire Fighter Building Set,1.0,117.0,7.99,9.99,12.99,,https://images.brickset.com/sets/images/6191-1.jpg,1159,163,No,No,0.0,
7334,6837,6192,1,Bricks and More,,2009,Pirate Building Set,1.0,150.0,7.99,9.99,,,https://images.brickset.com/sets/images/6192-1.jpg,1400,219,No,No,0.0,
7335,6838,6193,1,Bricks and More,,2009,Castle Building Set,1.0,137.0,6.85,9.99,,,https://images.brickset.com/sets/images/6193-1.jpg,1206,185,No,No,0.0,
7336,6769,6240,1,Pirates,,2009,Kraken Attackin',2.0,78.0,8.99,9.99,11.99,,https://images.brickset.com/sets/images/6240-1.jpg,5137,1077,No,No,0.0,
7337,6894,8259,1,Technic,,2009,Mini Bulldozer,,165.0,9.99,9.99,12.99,,https://images.brickset.com/sets/images/8259-1.jpg,2787,524,No,No,0.0,
7338,6812,8260,1,Technic,,2009,Tractor,,104.0,9.99,9.99,,,https://images.brickset.com/sets/images/8260-1.jpg,1695,438,No,No,0.0,
7339,6755,8401,1,City,General,2009,City Minifigure Collection,4.0,60.0,7.99,9.99,12.99,,https://images.brickset.com/sets/images/8401-1.jpg,7487,1602,No,No,0.0,
7340,6976,8402,1,City,Traffic,2009,Sports Car,1.0,68.0,7.99,9.99,12.99,,https://images.brickset.com/sets/images/8402-1.jpg,7779,1429,No,No,0.0,
7341,6847,8958,1,Power Miners,,2009,Granite Grinder,2.0,94.0,8.79,9.99,,,https://images.brickset.com/sets/images/8958-1.jpg,5157,712,No,No,0.0,
7342,6906,8967,1,Agents,,2009,Gold Tooth's Getaway,2.0,68.0,8.79,9.99,,,https://images.brickset.com/sets/images/8967-1.jpg,2354,741,No,No,0.0,
7343,7283,40000,1,Seasonal,Christmas,2009,Cool Santa Set,,152.0,6.85,9.99,,,https://images.brickset.com/sets/images/40000-1.jpg,330,203,No,No,0.0,
7344,7081,852495,1,Gear,Role-play toys,2009,Foam Ice Sword,,,4.89,9.99,,,https://images.brickset.com/sets/images/852495-1.jpg,18,42,No,No,0.0,
7345,7101,852530,1,Gear,Housewares,2009,Rolling Cookie Cutter,,,6.85,9.99,,,https://images.brickset.com/sets/images/852530-1.jpg,90,203,No,No,0.0,
7346,7158,852737,1,Gear,Magnets/Star Wars,2009,Star Wars 10th Anniversary Stormtrooper Magnet,1.0,,4.99,9.99,,,https://images.brickset.com/sets/images/852737-1.jpg,1203,403,No,No,0.0,
7347,7225,852742,1,Gear,Seasonal,2009,Holiday Magnet,1.0,,6.99,9.99,,,https://images.brickset.com/sets/images/852742-1.jpg,506,174,No,No,0.0,
7348,7227,852745,1,Gear,Seasonal,2009,Metallized Magnet Set,,,6.85,9.99,,,https://images.brickset.com/sets/images/852745-1.jpg,137,203,No,No,0.0,
7349,7235,852754,1,Gear,Miscellaneous,2009,LEGO Coin Bank (2x2),,,6.85,9.99,,,https://images.brickset.com/sets/images/852754-1.jpg,70,112,No,No,0.0,
7350,7053,2851070,1,Gear,Pens,2009,LEGO Star Wars Jango Fett Pen,,,,9.99,,,https://images.brickset.com/sets/images/2851070-1.jpg,133,109,No,No,0.0,
7351,7054,2851126,1,Gear,Pens,2009,LEGO Star Wars Darth Maul Pen,,,,9.99,,,https://images.brickset.com/sets/images/2851126-1.jpg,89,93,No,No,0.0,
7352,7055,2851134,1,Gear,Pens,2009,LEGO Star Wars Luke Skywalker Pen,,,,9.99,,,https://images.brickset.com/sets/images/2851134-1.jpg,138,90,No,No,0.0,
7353,7056,2851135,1,Gear,Pens,2009,LEGO Star Wars Tusken Raider Pen,,,,9.99,,,https://images.brickset.com/sets/images/2851135-1.jpg,64,91,No,No,0.0,
7354,6828,5632,1,Duplo,LEGO Ville,2009,Animal Care,1.0,4.0,4.99,7.99,9.99,,https://images.brickset.com/sets/images/5632-1.jpg,583,41,No,No,0.0,
7355,6846,8957,1,Power Miners,,2009,Mine Mech,2.0,67.0,6.85,7.99,,,https://images.brickset.com/sets/images/8957-1.jpg,5492,685,No,No,0.0,
7356,7108,852524,1,Gear,Housewares,2009,Minifigure Cookie Cutters,,,4.89,7.99,,,https://images.brickset.com/sets/images/852524-1.jpg,179,205,No,No,0.0,
7357,6796,8972,1,Bionicle,Agori,2009,Atakus,,13.0,4.89,6.99,,,https://images.brickset.com/sets/images/8972-1.jpg,1474,433,No,No,0.0,
7358,6797,8973,1,Bionicle,Agori,2009,Raanu,,14.0,4.89,6.99,,,https://images.brickset.com/sets/images/8973-1.jpg,1461,391,No,No,0.0,
7359,6798,8974,1,Bionicle,Agori,2009,Tarduk,,17.0,4.89,6.99,,,https://images.brickset.com/sets/images/8974-1.jpg,1504,393,No,No,0.0,
7360,6799,8975,1,Bionicle,Agori,2009,Berix,,15.0,4.89,6.99,,,https://images.brickset.com/sets/images/8975-1.jpg,1489,410,No,No,0.0,
7361,6800,8976,1,Bionicle,Agori,2009,Metus,,14.0,4.89,6.99,,,https://images.brickset.com/sets/images/8976-1.jpg,1532,437,No,No,0.0,
7362,6801,8977,1,Bionicle,Agori,2009,Zesk,,16.0,4.89,6.99,,,https://images.brickset.com/sets/images/8977-1.jpg,1558,483,No,No,0.0,
7363,7005,8870,1,Power Functions,Accessories,2009,Light Set,,1.0,5.49,6.49,7.99,7.49,https://images.brickset.com/sets/images/8870-1.jpg,2650,437,Yes,No,1.0,
7364,6917,5969,1,Space,Space Police 3,2009,Squidman Escape,2.0,42.0,4.99,5.99,7.99,,https://images.brickset.com/sets/images/5969-1.jpg,5275,746,No,No,0.0,
7365,6768,6239,1,Pirates,,2009,Cannon Battle,2.0,45.0,4.99,5.99,6.99,,https://images.brickset.com/sets/images/6239-1.jpg,5689,889,No,No,0.0,
7366,6744,6741,1,Creator,,2009,Mini Jet,,63.0,4.99,5.99,6.99,,https://images.brickset.com/sets/images/6741-1.jpg,3439,438,No,No,0.0,
7367,6745,6742,1,Creator,,2009,Mini Off-Roader,,64.0,4.99,5.99,6.99,,https://images.brickset.com/sets/images/6742-1.jpg,3195,389,No,No,0.0,
7368,6860,8956,1,Power Miners,,2009,Stone Chopper,2.0,31.0,3.89,5.99,,,https://images.brickset.com/sets/images/8956-1.jpg,5385,591,No,No,0.0,
7369,7004,8869,1,Power Functions,Accessories,2009,Polarity Switch,,1.0,4.99,5.79,7.99,6.69,https://images.brickset.com/sets/images/8869-1.jpg,1002,261,No,No,0.0,
7370,7146,3835,1,Games,,2009,Robo Champ,,118.0,7.99,4.99,12.99,,https://images.brickset.com/sets/images/3835-1.jpg,2041,278,No,No,0.0,
7371,6817,8119,1,Racers,Tiny Turbos,2009,Thunder Racer,,48.0,3.89,4.99,,,https://images.brickset.com/sets/images/8119-1.jpg,1442,236,No,No,0.0,
7372,6818,8120,1,Racers,Tiny Turbos,2009,Rally Sprinter,,47.0,3.89,4.99,,,https://images.brickset.com/sets/images/8120-1.jpg,1516,243,No,No,0.0,
7373,6816,8121,1,Racers,Tiny Turbos,2009,Track Marshall,,48.0,3.89,4.99,,,https://images.brickset.com/sets/images/8121-1.jpg,1483,241,No,No,0.0,
7374,6819,8122,1,Racers,Tiny Turbos,2009,Desert Viper,,41.0,3.89,4.99,,,https://images.brickset.com/sets/images/8122-1.jpg,1389,211,No,No,0.0,
7375,7284,40001,1,Seasonal,Christmas,2009,Santa Claus,,42.0,2.95,4.99,,,https://images.brickset.com/sets/images/40001-1.jpg,353,207,No,No,0.0,
7376,7285,40002,1,Seasonal,Christmas,2009,Xmas Tree,,61.0,2.95,4.99,,,https://images.brickset.com/sets/images/40002-1.jpg,422,236,No,No,0.0,
7377,7286,40003,1,Seasonal,Christmas,2009,Snowman,,44.0,2.95,4.99,,,https://images.brickset.com/sets/images/40003-1.jpg,417,244,No,No,0.0,
7378,7102,852227,1,Gear,Trading/Playing cards,2009,Pirate Playing Cards,,,2.99,4.99,6.99,,https://images.brickset.com/sets/images/852227-1.jpg,191,84,No,No,0.0,
7379,7083,852505,1,Gear,Key Chains/Power Miners,2009,Green Rock Monster Key Chain,,,2.99,4.99,5.99,,https://images.brickset.com/sets/images/852505-1.jpg,209,99,No,No,0.0,
7380,7084,852506,1,Gear,Key Chains/Power Miners,2009,Red Rock Monster Key Chain,,,2.99,4.99,5.99,,https://images.brickset.com/sets/images/852506-1.jpg,204,90,No,No,0.0,
7381,7073,852544,1,Gear,Key Chains/Pirates,2009,Pirate Captain Key Chain,,,2.99,4.99,5.99,,https://images.brickset.com/sets/images/852544-1.jpg,222,101,No,No,0.0,
7382,7191,852548,1,Gear,Key Chains/Star Wars,2009,CW R7-A7,,,2.95,4.99,,,https://images.brickset.com/sets/images/852548-1.jpg,195,156,No,No,0.0,
7383,7062,852549,1,Gear,Key Chains/Star Wars,2009,CW Count Dooku,,,2.99,4.99,5.99,,https://images.brickset.com/sets/images/852549-1.jpg,245,135,No,No,0.0,
7384,7063,852550,1,Gear,Key Chains/Star Wars,2009,CW Yoda,,,2.99,4.99,5.49,1.99,https://images.brickset.com/sets/images/852550-1.jpg,707,129,No,No,0.0,
7385,7159,852673,1,Gear,Stationery,2009,LEGO City Eraser Set,,,2.95,4.99,,,https://images.brickset.com/sets/images/852673-1.jpg,23,58,No,No,0.0,
7386,7157,852688,1,Gear,Key Chains/Miscellaneous,2009,LEGO Gold Minifigure Key Chain,,,2.95,4.99,,,https://images.brickset.com/sets/images/852688-1.jpg,724,247,No,No,0.0,
7387,7162,852689,1,Gear,Stationery,2009,LEGO Brick Sticky Notes,,,3.89,4.99,,,https://images.brickset.com/sets/images/852689-1.jpg,79,75,No,No,0.0,
7388,7165,852706,1,Gear,Stationery,2009,LEGO Brick Erasers,,,1.95,4.99,,,https://images.brickset.com/sets/images/852706-1.jpg,172,64,No,No,0.0,
7389,7169,852714,1,Gear,Key Chains/SpongeBob SquarePants,2009,Squidward Key Chain,,,2.95,4.99,,,https://images.brickset.com/sets/images/852714-1.jpg,64,73,No,No,0.0,
7390,7171,852716,1,Gear,Key Chains/Indiana Jones,2009,Mutt Williams Key Chain,,,2.95,4.99,,,https://images.brickset.com/sets/images/852716-1.jpg,91,81,No,No,0.0,
7391,7172,852717,1,Gear,Key Chains/Indiana Jones,2009,Irina Spalko Key Chain,,,2.95,4.99,,,https://images.brickset.com/sets/images/852717-1.jpg,95,69,No,No,0.0,
7392,7173,852718,1,Gear,Key Chains/Indiana Jones,2009,Colonel Dovchenko Key Chain,,,2.95,4.99,,,https://images.brickset.com/sets/images/852718-1.jpg,71,82,No,No,0.0,
7393,7184,852733,1,Gear,Stationery,2009,Felt Tip Pen Set,,,,4.99,,,https://images.brickset.com/sets/images/852733-1.jpg,4,34,No,No,0.0,
7394,7236,852749,1,Gear,Key Chains/Pirates,2009,Pirates Soldier Key Chain,,,2.95,4.99,,,https://images.brickset.com/sets/images/852749-1.jpg,112,75,No,No,0.0,
7395,7175,852759,1,Gear,Stationery,2009,LEGO Ruler,,,1.95,4.99,,,https://images.brickset.com/sets/images/852759-1.jpg,392,217,No,No,0.0,
7396,7030,8033,1,Star Wars,The Clone Wars,2009,General Grievous' Starfighter,,44.0,,3.99,,,https://images.brickset.com/sets/images/8033-1.jpg,2564,1244,No,No,0.0,
7397,7006,8871,1,Power Functions,Accessories,2009,Extension Cable (50cm),,1.0,3.49,3.99,4.99,4.69,https://images.brickset.com/sets/images/8871-1.jpg,1404,303,Yes,No,3.0,
7398,7230,30005,1,Star Wars,Legends,2009,Imperial Speeder Bike,1.0,30.0,3.99,3.99,,,https://images.brickset.com/sets/images/30005-1.jpg,3715,1859,No,No,0.0,
7399,7296,30008,1,Creator,Seasonal,2009,Snowman,,44.0,,3.5,,,https://images.brickset.com/sets/images/30008-1.jpg,3258,450,No,No,0.0,
7400,7297,30009,1,Creator,Seasonal,2009,Christmas Tree,,47.0,,3.5,,,https://images.brickset.com/sets/images/30009-1.jpg,2673,490,No,No,0.0,
7401,6851,8396,1,Pirates,,2009,Soldier's Arsenal,1.0,17.0,2.45,3.49,,,https://images.brickset.com/sets/images/8396-1.jpg,4262,928,No,No,0.0,
7402,6852,8397,1,Pirates,,2009,Pirate Survival,1.0,16.0,2.49,3.49,,,https://images.brickset.com/sets/images/8397-1.jpg,4443,911,No,No,0.0,
7403,6850,8398,1,City,General,2009,BBQ Stand,1.0,22.0,2.49,3.49,,,https://images.brickset.com/sets/images/8398-1.jpg,7096,2010,Yes,No,1.0,
7404,6962,8399,1,Space,Space Police 3,2009,K-9 Bot,1.0,22.0,1.95,3.49,,,https://images.brickset.com/sets/images/8399-1.jpg,2886,1119,No,No,0.0,
7405,6963,8400,1,Space,Space Police 3,2009,Space Speeder,1.0,14.0,1.95,3.49,,,https://images.brickset.com/sets/images/8400-1.jpg,2668,717,No,No,0.0,
7406,7089,7802,1,Racers,Tiny Turbos,2009,Le Mans Racer,,29.0,,2.99,,,https://images.brickset.com/sets/images/7802-1.jpg,1043,251,No,No,0.0,
7407,7233,30002,1,City,Police,2009,Police Boat,1.0,30.0,,2.99,,,https://images.brickset.com/sets/images/30002-1.jpg,2399,746,No,No,0.0,
7408,8184,CINCINNATI,1,Promotional,LEGO brand store opening set,2009,{Flying Pig},,93.0,,0.0,,,https://images.brickset.com/sets/images/CINCINNATI-1.jpg,13,118,No,No,0.0,
7409,8165,COLUMBUS,1,Promotional,LEGO brand store opening set,2009,{Salamander},,72.0,,0.0,,,https://images.brickset.com/sets/images/COLUMBUS-1.jpg,16,115,No,No,0.0,
7410,8163,CONCORD,1,Promotional,LEGO brand store opening set,2009,{Nascar},,70.0,,0.0,,,https://images.brickset.com/sets/images/CONCORD-1.jpg,17,218,No,No,0.0,
7411,8170,DALLAS,1,Promotional,LEGO brand store opening set,2009,{Skull},,92.0,,0.0,,,https://images.brickset.com/sets/images/DALLAS-1.jpg,15,129,No,No,0.0,
7412,8156,HANOVER,1,Promotional,LEGO brand store opening set,2009,{Crab},,69.0,,0.0,,,https://images.brickset.com/sets/images/HANOVER-1.jpg,21,151,No,No,0.0,
7413,9451,LIGHTBULB,1,Promotional,Miscellaneous,2009,Celebrating Moments That CLICK! Light Bulb,,57.0,0.0,0.0,,,6,51,No,No,0,,
7414,7423,MMMB002,1,Promotional,Monthly Mini Model Build,2009,Penguin,,16.0,0.0,0.0,,,https://images.brickset.com/sets/images/MMMB002-1.jpg,60,220,No,No,0.0,
7415,7424,MMMB003,1,Promotional,Monthly Mini Model Build,2009,Heart,,15.0,0.0,0.0,,,https://images.brickset.com/sets/images/MMMB003-1.jpg,79,155,No,No,0.0,
7416,7425,MMMB004,1,Promotional,Monthly Mini Model Build,2009,Leprechaun,,,0.0,0.0,,,https://images.brickset.com/sets/images/MMMB004-1.jpg,64,158,No,No,0.0,
7417,7426,MMMB005,1,Promotional,Monthly Mini Model Build,2009,Rabbit,,,0.0,0.0,,,https://images.brickset.com/sets/images/MMMB005-1.jpg,67,186,No,No,0.0,
7418,7427,MMMB006,1,Promotional,Monthly Mini Model Build,2009,House,,,0.0,0.0,,,https://images.brickset.com/sets/images/MMMB006-1.jpg,41,214,No,No,0.0,
7419,7428,MMMB007,1,Promotional,Monthly Mini Model Build,2009,Tractor,,,0.0,0.0,,,https://images.brickset.com/sets/images/MMMB007-1.jpg,51,173,No,No,0.0,
7420,7429,MMMB008,1,Promotional,Monthly Mini Model Build,2009,Flower,,,0.0,0.0,,,https://images.brickset.com/sets/images/MMMB008-1.jpg,57,168,No,No,0.0,
7421,7430,MMMB009,1,Promotional,Monthly Mini Model Build,2009,Sailing Boat,,,0.0,0.0,,,https://images.brickset.com/sets/images/MMMB009-1.jpg,70,146,No,No,0.0,
7422,7431,MMMB010,1,Promotional,Monthly Mini Model Build,2009,US Flag,,,0.0,0.0,,,https://images.brickset.com/sets/images/MMMB010-1.jpg,87,178,No,No,0.0,
7423,7432,MMMB011,1,Promotional,Monthly Mini Model Build,2009,Ice Cream,,,0.0,0.0,,,https://images.brickset.com/sets/images/MMMB011-1.jpg,28,187,No,No,0.0,
7424,7433,MMMB012,1,Promotional,Monthly Mini Model Build,2009,Lobster,,,0.0,0.0,,,https://images.brickset.com/sets/images/MMMB012-1.jpg,81,199,No,No,0.0,
7425,7434,MMMB013,1,Promotional,Monthly Mini Model Build,2009,Book and Pencil,,,0.0,0.0,,,https://images.brickset.com/sets/images/MMMB013-1.jpg,77,192,No,No,0.0,
7426,7435,MMMB014,1,Promotional,Monthly Mini Model Build,2009,Pumpkin,,,0.0,0.0,,,https://images.brickset.com/sets/images/MMMB014-1.jpg,84,161,No,No,0.0,
7427,7450,MMMB015,1,Promotional,Monthly Mini Model Build,2009,Turkey,,,0.0,0.0,,,https://images.brickset.com/sets/images/MMMB015-1.jpg,69,163,No,No,0.0,
7428,7510,MMMB016,1,Promotional,Monthly Mini Model Build,2009,Fireworks,,,0.0,0.0,,,https://images.brickset.com/sets/images/MMMB016-1.jpg,30,177,No,No,0.0,
7429,7564,MMMB017,1,Promotional,Monthly Mini Model Build,2009,Christmas Wreath,,29.0,0.0,0.0,,,https://images.brickset.com/sets/images/MMMB017-1.jpg,94,190,No,No,0.0,
7430,8172,OKLAHOMACITY,1,Promotional,LEGO brand store opening set,2009,{Cowboy},,58.0,,0.0,,,https://images.brickset.com/sets/images/OKLAHOMACITY-1.jpg,12,110,No,No,0.0,
7431,8182,ORLANDPARK,1,Promotional,LEGO brand store opening set,2009,{Baseball Player},,58.0,,0.0,,,https://images.brickset.com/sets/images/ORLANDPARK-1.jpg,15,119,No,No,0.0,
7432,8171,PARAMUS,1,Promotional,LEGO brand store opening set,2009,{Wild Turkey},,73.0,,0.0,,,https://images.brickset.com/sets/images/PARAMUS-1.jpg,10,132,No,No,0.0,
7433,8164,RALEIGH,1,Promotional,LEGO brand store opening set,2009,{Lighthouse},,121.0,,0.0,,,https://images.brickset.com/sets/images/RALEIGH-1.jpg,21,195,No,No,0.0,
7434,7649,2009,1,Miscellaneous,Employee gift,2009,Heart,,92.0,,,,,https://images.brickset.com/sets/images/2009-1.jpg,120,215,No,No,0.0,
7435,9698,3592,1,Games,,2009,Knights' Kingdom Board Game,,,,,,,32,111,No,No,0,,
7436,7152,3842,1,Games,,2009,Lunar Command ,6.0,271.0,19.99,,,,https://images.brickset.com/sets/images/3842-1.jpg,674,506,No,No,0.0,
7437,7103,4899,1,City,Farm,2009,Tractor,1.0,28.0,,,,,https://images.brickset.com/sets/images/4899-1.jpg,2940,1736,No,No,0.0,
7438,6834,5586,1,Duplo,,2009,Duplo Basic Bricks with Fun Figures,,50.0,12.69,,,,https://images.brickset.com/sets/images/5586-1.jpg,24,21,No,No,0.0,
7439,7012,5588,1,Duplo,,2009,Duplo Giant Box,,201.0,48.96,,,,https://images.brickset.com/sets/images/5588-1.jpg,30,24,No,No,0.0,
7440,7013,5589,1,Bricks and More,,2009,LEGO Giant Box,,1600.0,48.96,,,,https://images.brickset.com/sets/images/5589-1.jpg,142,103,No,No,0.0,
7441,7031,5642,1,City,Construction,2009,Tipper Truck,1.0,27.0,,,,,https://images.brickset.com/sets/images/5642-1.jpg,631,1300,No,No,0.0,
7442,6968,6299,1,Pirates,Seasonal,2009,Pirates Advent Calendar,8.0,148.0,15.79,,,,https://images.brickset.com/sets/images/6299-1.jpg,1438,1100,No,No,0.0,
7443,7008,7614,1,Duplo,,2009,Elephant Bucket,2.0,,,,,,https://images.brickset.com/sets/images/7614-1.jpg,12,28,No,No,0.0,
7444,7009,7615,1,Bricks and More,,2009,Basic Blue Bucket,2.0,465.0,,,,,https://images.brickset.com/sets/images/7615-1.jpg,53,106,No,No,0.0,
7445,7010,7616,1,Bricks and More,,2009,Basic Red Bucket,,427.0,,,,,https://images.brickset.com/sets/images/7616-1.jpg,43,64,No,No,0.0,
7446,7011,7618,1,Duplo,,2009,Fun Zoo,1.0,,,,,,16,21,No,No,0,,
7447,6952,7643,1,City,Airport,2009,Air-Show Plane,2.0,115.0,,,,,https://images.brickset.com/sets/images/7643-1.jpg,608,1584,No,No,0.0,
7448,7087,7800,1,Racers,Tiny Turbos,2009,Off Road Racer,,28.0,,,,,https://images.brickset.com/sets/images/7800-1.jpg,578,179,No,No,0.0,
7449,7088,7801,1,Racers,Tiny Turbos,2009,Rally Racer,,42.0,,,,,https://images.brickset.com/sets/images/7801-1.jpg,639,216,No,No,0.0,
7450,7090,7803,1,Creator,,2009,Jeep,,38.0,,,,,https://images.brickset.com/sets/images/7803-1.jpg,1368,356,No,No,0.0,
