number,num_part_types,num_parts,parts_weight,num_missing_parts,pct_missing_parts
2222-1,19,33,350.47999999999996,1.0,0.030303030303030304
2815-1,6,6,47.75,1.0,0.16666666666666666
2981-1,8,8,64.14,1.0,0.125
1747-1,17,20,13.44,1.0,0.05
4342-1,9,9,148.79999999999995,0.0,0.0
70608-1,110,307,248.33499999999998,4.0,0.013029315960912053
7263-1,49,160,236.39000000000001,2.0,0.0125
3412-1,11,22,44.48,1.0,0.045454545454545456
4194-1,194,779,872.0649999999996,8.0,0.010269576379974325
6818-1,26,36,33.989999999999995,1.0,0.027777777777777776
8875-1,65,133,216.69999999999996,5.0,0.03759398496240601
4709-1,215,670,1067.8700000000001,9.0,0.013432835820895522
10764-1,165,391,533.2199999999999,5.0,0.01278772378516624
8833-1,16,16,0.0,16.0,1.0
5106-1,2,2,5.93,0.0,0.0
10193-1,331,1690,1400.0110000000018,9.0,0.0053254437869822485
70665-1,70,145,70.11,3.0,0.020689655172413793
7244-1,55,105,777.1999999999999,2.0,0.01904761904761905
76009-1,100,175,184.13,4.0,0.022857142857142857
4191-1,51,101,43.95999999999999,5.0,0.04950495049504951
3222-1,134,294,384.57000000000016,4.0,0.013605442176870748
852753-1,5,5,0.0,5.0,1.0
6539-1,205,498,486.7000000000003,4.0,0.008032128514056224
71302-1,60,130,96.82,0.0,0.0
5493-1,80,709,1062.4499999999998,0.0,0.0
10589-1,11,13,177.23,1.0,0.07692307692307693
1265-1,18,29,18.529999999999998,1.0,0.034482758620689655
COSTAMESA-1,6,6,0.9199999999999999,3.0,0.5
8500-1,25,36,123.35,0.0,0.0
70502-1,103,183,256.55499999999995,2.0,0.01092896174863388
3518-1,8,11,83.0,0.0,0.0
10286-1,1,1,0.0,1.0,1.0
8714-1,5,5,2.0,3.0,0.6
5814-1,14,18,250.22,2.0,0.1111111111111111
6227-1,33,58,112.86999999999998,0.0,0.0
2652-1,14,16,456.0,4.0,0.25
853866-1,10,20,4.2700000000000005,3.0,0.15
8200-1,22,40,34.05,0.0,0.0
41113-1,47,61,42.17999999999999,0.0,0.0
8683-1,16,16,0.0,16.0,1.0
10152-1,167,1001,1266.1200000000017,0.0,0.0
6914-1,58,194,131.84400000000005,0.0,0.0
31013-1,48,73,39.039999999999985,0.0,0.0
9558-1,119,234,220.42000000000004,11.0,0.04700854700854701
41601-1,54,114,68.69000000000001,0.0,0.0
6921-1,6,46,466.08,0.0,0.0
5120-1,2,2,5.56,0.0,0.0
6810-1,26,39,22.659999999999993,1.0,0.02564102564102564
3508-1,2,20,43.3,0.0,0.0
4202-1,104,286,489.86000000000007,1.0,0.0034965034965034965
79000-1,57,113,67.365,2.0,0.017699115044247787
2183-1,19,31,75.28,0.0,0.0
75529-1,50,97,142.27999999999997,0.0,0.0
7723-1,99,232,630.5700000000003,1.0,0.004310344827586207
8355-1,44,98,185.47,0.0,0.0
7153-1,149,388,573.1299999999995,2.0,0.005154639175257732
41125-1,181,402,440.36000000000024,2.0,0.004975124378109453
6286-1,242,901,1323.1200000000006,9.0,0.009988901220865706
8038-1,213,909,852.9630000000002,13.0,0.014301430143014302
8422-1,98,328,320.68499999999995,0.0,0.0
75244-1,423,1810,1708.805000000001,6.0,0.0033149171270718232
8833-2,16,16,0.0,16.0,1.0
2097-1,3,3,256.0,0.0,0.0
41561-1,28,59,30.299999999999997,0.0,0.0
6037-1,30,57,109.61,1.0,0.017543859649122806
41032-1,97,168,140.82999999999996,1.0,0.005952380952380952
2711-1,1,4,100.0,0.0,0.0
6619-1,9,20,28.89,1.0,0.05
6952-1,74,290,414.5899999999999,5.0,0.017241379310344827
8125-1,122,216,399.17,0.0,0.0
9843-1,1,1,15.1,0.0,0.0
10749-1,74,123,212.03,1.0,0.008130081300813009
853570-1,14,16,5.09,4.0,0.25
21123-1,88,213,199.67000000000002,2.0,0.009389671361502348
70816-1,287,973,991.3500000000001,7.0,0.007194244604316547
75030-1,55,103,57.26000000000001,1.0,0.009708737864077669
76036-1,61,97,64.95,3.0,0.030927835051546393
5430-1,1,1,0.0,1.0,1.0
4206-1,8,49,832.1600000000001,0.0,0.0
7599-1,128,422,623.845,3.0,0.0071090047393364926
6257-1,26,46,61.16000000000001,3.0,0.06521739130434782
10837-1,31,45,507.48000000000013,4.0,0.08888888888888889
6667-1,63,101,78.34,1.0,0.009900990099009901
6999-1,47,114,188.90999999999997,2.0,0.017543859649122806
9020-1,12,84,8352.0,0.0,0.0
6043-1,64,149,126.49999999999999,2.0,0.013422818791946308
4955-1,164,566,627.7650000000001,0.0,0.0
4767-1,107,270,461.03999999999996,3.0,0.011111111111111112
70837-1,186,624,476.1100000000003,8.0,0.01282051282051282
75039-1,99,207,209.21000000000012,2.0,0.00966183574879227
41364-1,116,188,155.42499999999995,1.0,0.005319148936170213
4506-1,148,358,316.03300000000024,0.0,0.0
6290-1,217,698,1013.5899999999996,7.0,0.01002865329512894
2284-1,12,14,231.6,0.0,0.0
75247-1,40,58,92.25,2.0,0.034482758620689655
8133-1,34,65,35.580000000000005,0.0,0.0
60167-1,310,800,1282.785000000001,7.0,0.00875
75058-1,249,933,873.0149999999995,12.0,0.012861736334405145
10506-1,13,25,481.91999999999996,0.0,0.0
5265-1,5,24,105.03999999999999,0.0,0.0
COMCON010-1,52,109,72.54,1.0,0.009174311926605505
6253-1,132,306,359.2599999999999,6.0,0.0196078431372549
7316-1,126,464,497.36,3.0,0.00646551724137931
76006-1,91,194,178.35000000000002,4.0,0.020618556701030927
10194-1,234,1193,1117.45,3.0,0.002514668901927913
7044-1,119,221,251.9500000000002,4.0,0.01809954751131222
4968-1,57,84,1409.7100000000003,2.0,0.023809523809523808
41056-1,152,310,276.90000000000015,2.0,0.0064516129032258064
8892-1,96,224,330.365,4.0,0.017857142857142856
10061-1,8,84,54.68,0.0,0.0
21301-1,199,606,391.75200000000007,0.0,0.0
30013-1,23,37,36.81,1.0,0.02702702702702703
815-1,1,1,230.0,0.0,0.0
60002-1,113,230,241.88999999999996,2.0,0.008695652173913044
2864-1,16,16,238.64999999999998,0.0,0.0
8501-1,26,37,126.38,0.0,0.0
10655-1,112,212,391.28999999999996,6.0,0.02830188679245283
5982-1,110,211,200.92000000000013,2.0,0.009478672985781991
70902-1,98,146,129.63999999999996,3.0,0.02054794520547945
41376-1,143,242,161.92000000000002,3.0,0.012396694214876033
60096-1,316,927,1045.7870000000003,5.0,0.005393743257820928
6361-1,72,156,170.39,1.0,0.00641025641025641
3775-1,1,2,86.9,0.0,0.0
8201-1,44,68,45.17,0.0,0.0
3932-1,46,91,71.46000000000001,1.0,0.01098901098901099
8380-1,46,92,133.03,0.0,0.0
41348-1,141,270,201.49000000000004,1.0,0.003703703703703704
4118-1,120,378,745.48,3.0,0.007936507936507936
30247-1,33,59,27.480000000000004,0.0,0.0
6330-1,115,222,506.29,5.0,0.02252252252252252
75882-1,216,510,466.6899999999999,4.0,0.00784313725490196
76007-1,188,383,451.6900000000001,6.0,0.015665796344647518
9555-1,29,40,9.030000000000001,11.0,0.275
2695-1,4,4,40.0,1.0,0.25
853874-1,20,25,36.08,1.0,0.04
5429-1,2,2,0.0,2.0,1.0
3565-1,10,12,13.98,9.0,0.75
60172-1,153,317,425.31000000000006,3.0,0.00946372239747634
70640-1,261,544,480.41000000000037,5.0,0.009191176470588236
9891-1,1,1,9.0,0.0,0.0
4404-1,222,791,1227.8450000000005,0.0,0.0
8871-1,1,1,10.0,0.0,0.0
8082-1,104,470,756.9199999999996,0.0,0.0
8362-1,77,137,179.42999999999998,2.0,0.014598540145985401
7741-1,81,121,119.64999999999998,1.0,0.008264462809917356
8002-1,108,697,356.875,0.0,0.0
75937-1,200,449,490.7999999999998,4.0,0.008908685968819599
7313-1,78,196,198.10000000000008,1.0,0.00510204081632653
8098-1,200,1188,1209.6400000000003,6.0,0.005050505050505051
40005-1,36,85,80.07000000000001,0.0,0.0
70730-1,151,314,220.40999999999994,3.0,0.009554140127388535
40021-1,14,55,25.310000000000002,0.0,0.0
5902-1,16,17,16.27,1.0,0.058823529411764705
41336-1,196,414,336.2900000000004,2.0,0.004830917874396135
2663-1,17,23,315.5,1.0,0.043478260869565216
2937-1,9,10,166.0,1.0,0.1
3275-1,22,52,540.33,1.0,0.019230769230769232
10568-1,11,16,149.0,1.0,0.0625
70793-1,37,74,123.68999999999998,0.0,0.0
1723-1,2,2,0.0,2.0,1.0
3581-1,22,172,618.6200000000001,1.0,0.005813953488372093
70627-1,428,1182,961.5880000000005,6.0,0.005076142131979695
5434-1,14,38,885.4,3.0,0.07894736842105263
10227-1,301,1538,1909.530000000001,0.0,0.0
30010-1,23,43,52.58000000000001,1.0,0.023255813953488372
7656-1,88,234,219.39999999999998,1.0,0.004273504273504274
41529-1,33,58,35.289999999999985,0.0,0.0
8079-1,95,258,194.33499999999995,1.0,0.003875968992248062
3183-1,79,142,126.15999999999998,1.0,0.007042253521126761
44008-1,40,68,105.29999999999997,0.0,0.0
41179-1,339,885,633.1320000000011,2.0,0.0022598870056497176
4696-1,199,355,455.21999999999963,0.0,0.0
5845-1,43,55,106.69999999999999,2.0,0.03636363636363636
10029-1,130,468,491.1699999999998,2.0,0.004273504273504274
8780-1,177,509,807.2900000000006,7.0,0.0137524557956778
65153-1,2,2,0.0,2.0,1.0
2250-1,24,24,0.0,24.0,1.0
70631-1,255,547,554.0040000000001,5.0,0.009140767824497258
4284-1,48,122,145.01000000000002,1.0,0.00819672131147541
4496-2,137,1000,1284.9999999999993,0.0,0.0
5605-1,13,17,416.42,1.0,0.058823529411764705
3294-1,28,36,678.9100000000001,1.0,0.027777777777777776
79103-1,247,550,508.38700000000006,6.0,0.01090909090909091
2788-1,17,20,281.26,1.0,0.05
6760-1,13,13,124.35999999999999,1.0,0.07692307692307693
9094-1,55,100,168.38000000000002,1.0,0.01
41554-1,41,67,36.115999999999985,0.0,0.0
7673-1,147,448,453.9250000000001,2.0,0.004464285714285714
71239-1,32,59,24.360000000000007,1.0,0.01694915254237288
70647-1,54,92,101.07000000000002,2.0,0.021739130434782608
CELEB2017-1,53,214,258.5150000000001,2.0,0.009345794392523364
75531-1,59,106,150.445,0.0,0.0
9654-1,51,119,1088.0,19.0,0.15966386554621848
70669-1,239,609,556.3920000000003,5.0,0.008210180623973728
3490-1,1,25,56.75,0.0,0.0
70639-1,145,328,261.5200000000001,2.0,0.006097560975609756
8093-1,87,180,194.94000000000005,2.0,0.011111111111111112
3456-1,1,100,135.0,0.0,0.0
3403-1,36,74,170.35000000000008,3.0,0.04054054054054054
70149-1,44,76,75.16000000000001,6.0,0.07894736842105263
41153-1,171,402,394.53,2.0,0.004975124378109453
2175-1,21,25,37.19,11.0,0.44
8985-1,29,57,108.49,0.0,0.0
10113-1,1,5,70.0,0.0,0.0
10216-1,224,729,614.0040000000001,9.0,0.012345679012345678
5613-1,22,29,13.46,1.0,0.034482758620689655
65545-1,3,3,0.0,3.0,1.0
75172-1,237,700,496.25000000000006,5.0,0.007142857142857143
8646-1,66,143,181.75999999999996,0.0,0.0
6489-1,51,79,145.58999999999995,2.0,0.02531645569620253
3448-1,2,20,43.3,0.0,0.0
10039-1,103,413,522.2800000000001,6.0,0.014527845036319613
6989-1,158,498,832.46,3.0,0.006024096385542169
76115-1,219,619,430.10999999999973,4.0,0.006462035541195477
8285-1,221,1992,2329.2699999999995,0.0,0.0
40053-1,57,107,53.31,0.0,0.0
4733-1,55,120,199.69000000000003,4.0,0.03333333333333333
8954-1,70,310,336.51,0.0,0.0
70124-1,54,109,60.596000000000004,2.0,0.01834862385321101
5107-1,1,1,8.0,0.0,0.0
1128-1,16,21,20.45,0.0,0.0
4501-1,96,181,320.33000000000004,5.0,0.027624309392265192
21018-1,90,630,403.52000000000015,0.0,0.0
21149-1,76,165,101.86999999999999,1.0,0.006060606060606061
30008-1,31,53,26.519999999999992,0.0,0.0
3586-1,9,10,105.53,1.0,0.1
21204-1,48,253,235.84000000000003,1.0,0.003952569169960474
71043-1,726,6188,5409.816999999998,31.0,0.005009696186166775
6026-1,14,15,29.02,2.0,0.13333333333333333
4731-1,47,67,55.9,2.0,0.029850746268656716
7905-1,202,777,1217.8949999999998,3.0,0.003861003861003861
4595-1,41,79,102.18,0.0,0.0
4546-1,53,89,76.74000000000001,1.0,0.011235955056179775
8596-1,73,204,230.29000000000002,0.0,0.0
41193-1,228,484,298.36600000000044,3.0,0.006198347107438017
8557-1,82,379,306.87500000000006,0.0,0.0
7639-1,81,190,213.53999999999996,2.0,0.010526315789473684
3036-1,18,70,580.2299999999999,2.0,0.02857142857142857
10060-1,6,56,68.28000000000002,0.0,0.0
7188-1,116,288,291.0860000000001,4.0,0.013888888888888888
40063-1,15,33,20.959999999999997,0.0,0.0
5571-1,309,1776,1922.035000000001,0.0,0.0
10576-1,9,9,69.62,1.0,0.1111111111111111
60145-1,48,86,119.18000000000002,1.0,0.011627906976744186
30205-1,28,37,17.96,1.0,0.02702702702702703
7886-1,130,286,407.09100000000007,3.0,0.01048951048951049
9224-1,20,20,0.0,20.0,1.0
41507-1,27,63,28.609999999999992,0.0,0.0
60068-1,242,501,725.8590000000003,5.0,0.00998003992015968
5491-1,96,2000,2412.3999999999996,0.0,0.0
850458-1,15,19,11.659999999999998,5.0,0.2631578947368421
8594-1,76,178,163.26499999999996,0.0,0.0
9709-1,1,1,116.0,0.0,0.0
10859-1,5,6,69.42,0.0,0.0
41575-1,41,70,33.99,0.0,0.0
5276-1,9,23,14.029999999999998,0.0,0.0
4017-1,10,13,17.169999999999998,0.0,0.0
21127-1,201,998,1208.6500000000003,4.0,0.004008016032064128
5475-1,53,192,204.64,0.0,0.0
75073-1,38,77,56.860000000000014,1.0,0.012987012987012988
3934-1,38,64,58.98999999999999,1.0,0.015625
7699-1,220,666,1110.9200000000003,5.0,0.0075075075075075074
10010-1,11,63,110.75999999999999,0.0,0.0
10877-1,16,19,150.07,1.0,0.05263157894736842
65642-1,3,3,0.0,3.0,1.0
10203-1,3,3,0.0,3.0,1.0
8903-1,27,50,128.01,0.0,0.0
41145-1,135,235,240.35200000000006,2.0,0.00851063829787234
8958-1,65,104,95.87499999999996,2.0,0.019230769230769232
7733-1,150,400,491.025,2.0,0.005
10214-1,227,4671,3902.498,0.0,0.0
3408-1,89,214,330.43,5.0,0.02336448598130841
831-1,13,64,129.29999999999998,0.0,0.0
7580-1,25,29,37.03,2.0,0.06896551724137931
2762-1,24,49,473.03,3.0,0.061224489795918366
70358-1,127,252,192.28,2.0,0.007936507936507936
8998-1,75,372,368.59000000000003,0.0,0.0
4870-1,19,30,38.039999999999985,0.0,0.0
5470-1,10,18,518.1800000000001,1.0,0.05555555555555555
70654-1,316,1180,1170.8900000000003,7.0,0.005932203389830509
70151-1,43,74,77.17999999999999,6.0,0.08108108108108109
7236-2,42,71,74.16000000000001,1.0,0.014084507042253521
75191-1,196,821,772.87,4.0,0.0048721071863581
8925-1,102,221,339.5350000000001,4.0,0.01809954751131222
8443-1,111,371,535.4550000000002,0.0,0.0
5638-1,10,10,119.28999999999999,1.0,0.1
6902-1,13,18,16.540000000000003,1.0,0.05555555555555555
30229-1,26,43,42.66000000000001,1.0,0.023255813953488372
8114-1,98,210,221.56999999999994,1.0,0.004761904761904762
853759-1,16,25,34.66,1.0,0.04
4712-1,37,68,71.16000000000001,2.0,0.029411764705882353
76078-1,135,381,470.0249999999999,5.0,0.013123359580052493
70921-1,204,433,444.2600000000002,4.0,0.009237875288683603
5158-1,2,2,196.92000000000002,0.0,0.0
853515-1,13,14,4.12,4.0,0.2857142857142857
41322-1,131,319,263.50000000000017,2.0,0.006269592476489028
70905-1,196,617,585.9450000000005,5.0,0.008103727714748784
9472-1,120,443,454.75699999999983,5.0,0.011286681715575621
41577-1,37,68,34.830000000000005,0.0,0.0
75051-1,169,505,559.89,4.0,0.007920792079207921
75916-1,128,257,307.145,2.0,0.007782101167315175
9755-1,1,1,8.0,0.0,0.0
10900-1,7,8,88.0,1.0,0.125
8695-1,22,51,104.03999999999999,0.0,0.0
41312-1,186,346,378.4600000000003,2.0,0.005780346820809248
6664-1,43,65,47.039999999999985,2.0,0.03076923076923077
4894-1,108,601,468.185,0.0,0.0
40345-1,24,29,15.480000000000002,4.0,0.13793103448275862
7501-1,13,32,8.22,0.0,0.0
76100-1,123,363,318.65000000000003,4.0,0.011019283746556474
4604-1,20,22,60.95,2.0,0.09090909090909091
7771-1,67,124,85.82,2.0,0.016129032258064516
7517-1,39,133,103.20999999999997,2.0,0.015037593984962405
7511-1,22,94,128.09,0.0,0.0
70310-1,50,75,58.28999999999999,2.0,0.02666666666666667
71258-1,41,49,24.88,1.0,0.02040816326530612
1356-1,17,23,14.120000000000001,2.0,0.08695652173913043
41548-1,24,53,30.46,0.0,0.0
8509-1,23,46,40.169999999999995,3.0,0.06521739130434782
4146-1,74,417,949.0099999999995,0.0,0.0
41385-1,48,88,64.29999999999998,1.0,0.011363636363636364
5641-1,30,51,629.97,3.0,0.058823529411764705
60064-1,177,388,526.7399999999999,3.0,0.007731958762886598
6321-1,1,2,190.0,0.0,0.0
75214-1,124,259,231.24500000000003,2.0,0.007722007722007722
9492-1,102,432,441.67,4.0,0.009259259259259259
8919-1,29,59,101.89999999999999,0.0,0.0
40059-1,57,85,39.449999999999996,2.0,0.023529411764705882
8618-1,19,32,79.17000000000002,0.0,0.0
40091-1,52,128,86.13000000000001,0.0,0.0
75875-1,291,719,648.7700000000008,4.0,0.005563282336578581
5594-1,24,29,627.29,2.0,0.06896551724137931
70418-1,107,174,161.9949999999999,3.0,0.017241379310344827
7627-1,210,971,1533.9060000000006,10.0,0.010298661174047374
3061-1,133,242,327.85999999999984,2.0,0.008264462809917356
9470-1,94,233,141.57799999999992,4.0,0.017167381974248927
10106-1,7,108,57.870000000000005,0.0,0.0
21304-1,159,563,340.0000000000001,6.0,0.010657193605683837
1075-1,39,304,409.72,0.0,0.0
75931-1,123,283,275.62999999999994,3.0,0.01060070671378092
30256-1,22,37,17.52,1.0,0.02702702702702703
70347-1,57,98,60.45000000000001,2.0,0.02040816326530612
4668-1,37,70,272.8,2.0,0.02857142857142857
5356-1,13,50,1288.66,0.0,0.0
70207-1,35,60,121.36999999999999,0.0,0.0
75946-1,103,265,180.981,4.0,0.01509433962264151
1967-1,5,5,0.0,5.0,1.0
30057-1,23,43,15.700000000000005,0.0,0.0
8684-1,16,16,0.0,16.0,1.0
8858-1,137,584,883.2950000000001,0.0,0.0
2825-1,15,15,132.48000000000002,2.0,0.13333333333333333
8359-1,25,33,31.619999999999997,0.0,0.0
60139-1,193,400,483.2750000000003,4.0,0.01
4694-1,30,40,679.6899999999999,2.0,0.05
6107-1,13,15,15.000000000000002,1.0,0.06666666666666667
40020-1,31,74,68.81,0.0,0.0
10906-1,45,73,854.76,3.0,0.0410958904109589
10768-1,77,133,211.58999999999995,3.0,0.022556390977443608
4711-1,11,16,10.580000000000002,2.0,0.125
5316-1,39,71,20.380000000000013,0.0,0.0
41562-1,35,59,33.36999999999999,0.0,0.0
6497-1,113,295,353.335,4.0,0.013559322033898305
3444-1,1,25,40.75,0.0,0.0
41330-1,92,132,97.73499999999999,1.0,0.007575757575757576
66175-1,4,4,0.0,4.0,1.0
9488-1,48,90,50.05,4.0,0.044444444444444446
3512-1,13,21,271.76,0.0,0.0
5956-1,72,165,321.78999999999996,4.0,0.024242424242424242
10874-1,39,59,1088.6900000000003,2.0,0.03389830508474576
10004-1,1,100,135.0,0.0,0.0
41044-1,29,43,26.990000000000002,0.0,0.0
10565-1,61,135,1178.11,0.0,0.0
79100-1,52,89,61.79999999999999,2.0,0.02247191011235955
71040-1,686,4200,3936.2749999999965,7.0,0.0016666666666666668
8396-1,12,15,6.39,1.0,0.06666666666666667
3025-1,55,601,795.8800000000001,0.0,0.0
5584-1,128,660,940.7499999999997,0.0,0.0
41352-1,285,699,543.7560000000009,6.0,0.008583690987124463
5766-1,106,365,415.79499999999996,1.0,0.0027397260273972603
6156-1,46,68,1032.42,3.0,0.04411764705882353
8845-1,59,184,240.54999999999998,0.0,0.0
10840-1,71,107,1440.5400000000002,9.0,0.08411214953271028
6856-1,53,80,85.37,1.0,0.0125
75164-1,63,119,55.089999999999996,4.0,0.03361344537815126
41133-1,174,452,396.9500000000003,2.0,0.004424778761061947
9797-1,125,523,2006.9600000000005,8.0,0.015296367112810707
41634-1,49,119,79.29000000000002,0.0,0.0
8521-1,25,44,126.71000000000001,0.0,0.0
75900-1,60,113,87.72,2.0,0.017699115044247787
803-1,11,62,110.32,0.0,0.0
7261-2,209,808,1024.7700000000004,8.0,0.009900990099009901
ALPHARETTA-1,6,6,1.08,3.0,0.5
8745-1,29,50,76.18999999999998,0.0,0.0
4165-1,70,108,238.87999999999982,3.0,0.027777777777777776
10505-1,53,85,1228.3699999999997,4.0,0.047058823529411764
9251-1,25,576,1115.68,0.0,0.0
31091-1,143,371,242.47000000000006,0.0,0.0
10584-1,58,105,1173.5400000000002,3.0,0.02857142857142857
41526-1,31,73,31.0,0.0,0.0
6564-1,19,38,74.10000000000001,1.0,0.02631578947368421
10148-1,17,42,83.66,0.0,0.0
2081-1,6,6,156.6,0.0,0.0
70822-1,31,40,13.379999999999997,3.0,0.075
3930-1,32,46,25.66,1.0,0.021739130434782608
41531-1,35,64,30.636000000000006,0.0,0.0
41999-1,216,1639,2158.4300000000007,0.0,0.0
44015-1,30,39,60.79,4.0,0.10256410256410256
6160-1,96,285,311.91,3.0,0.010526315789473684
40034-1,39,93,49.96999999999998,0.0,0.0
41127-1,95,189,120.79999999999994,1.0,0.005291005291005291
6861-1,27,53,76.99,1.0,0.018867924528301886
76120-1,220,500,415.1099999999999,4.0,0.008
21313-1,146,991,556.625,0.0,0.0
10513-1,30,38,334.06999999999994,2.0,0.05263157894736842
6569-1,2,2,0.0,2.0,1.0
10555-1,38,65,576.64,0.0,0.0
7473-1,33,49,46.069999999999986,1.0,0.02040816326530612
10806-1,15,20,187.8,2.0,0.1
7686-1,169,417,466.89500000000027,3.0,0.007194244604316547
70848-1,110,197,91.37999999999994,2.0,0.01015228426395939
8017-1,69,271,331.64000000000016,1.0,0.0036900369003690036
41111-1,77,127,72.29,1.0,0.007874015748031496
5000-1,1,1,43.0,0.0,0.0
71312-1,55,100,158.17499999999993,0.0,0.0
76022-1,154,344,398.0649999999998,5.0,0.014534883720930232
70840-1,722,3201,3560.1739999999986,13.0,0.004061230865354577
7155-1,61,150,227.46,2.0,0.013333333333333334
79107-1,68,160,140.85999999999999,3.0,0.01875
41590-1,40,100,66.93999999999998,0.0,0.0
10706-1,40,79,66.01000000000002,0.0,0.0
6988-1,130,391,793.2900000000001,5.0,0.01278772378516624
41335-1,174,373,290.3209999999999,2.0,0.005361930294906166
10014-1,57,188,210.91999999999996,0.0,0.0
852921-1,18,20,5.780000000000001,5.0,0.25
8671-1,167,608,777.3000000000005,0.0,0.0
7141-1,84,173,227.94,4.0,0.023121387283236993
41190-1,100,161,85.74300000000004,3.0,0.018633540372670808
70805-1,137,407,347.4750000000001,3.0,0.007371007371007371
7929-1,76,228,166.03999999999996,12.0,0.05263157894736842
1099-1,14,21,14.63,1.0,0.047619047619047616
8881-1,1,1,53.5,0.0,0.0
8921-1,20,47,87.14,0.0,0.0
41514-1,27,64,29.700000000000003,0.0,0.0
6319-1,21,38,52.470000000000006,0.0,0.0
70728-1,400,1272,1394.5240000000013,8.0,0.006289308176100629
10501-1,5,5,54.25,0.0,0.0
4483-1,186,1061,1146.415,4.0,0.003770028275212064
42059-1,53,151,263.80499999999995,0.0,0.0
21026-1,62,219,140.08799999999997,0.0,0.0
70165-1,342,1122,1365.7059999999997,6.0,0.0053475935828877
8454-1,118,666,982.4950000000001,0.0,0.0
79122-1,191,499,438.91999999999996,5.0,0.01002004008016032
7950-1,37,62,27.334999999999997,2.0,0.03225806451612903
10828-1,24,30,255.48,1.0,0.03333333333333333
70755-1,103,203,246.2599999999999,2.0,0.009852216748768473
76131-1,307,717,735.5250000000004,8.0,0.011157601115760111
75138-1,107,217,196.98000000000005,4.0,0.018433179723502304
10123-1,201,702,1212.9600000000005,8.0,0.011396011396011397
8565-1,21,42,66.67,1.0,0.023809523809523808
10694-1,84,309,322.4499999999997,0.0,0.0
10836-1,59,98,1268.3,5.0,0.05102040816326531
7542-1,15,50,248.07999999999998,0.0,0.0
31010-1,115,378,337.59,1.0,0.0026455026455026454
7513-1,82,285,362.87000000000006,5.0,0.017543859649122806
7515-1,28,48,41.360000000000014,0.0,0.0
10826-1,29,44,560.74,1.0,0.022727272727272728
8400-1,13,14,4.1,1.0,0.07142857142857142
71311-1,76,179,215.37499999999997,0.0,0.0
3831-1,119,300,374.66999999999985,3.0,0.01
5888-1,99,224,310.6700000000001,2.0,0.008928571428571428
9348-1,161,262,149.8,22.0,0.08396946564885496
3019-1,9,20,12.940000000000001,1.0,0.05
8611-1,16,30,42.57,0.0,0.0
1817-1,79,129,158.14000000000001,3.0,0.023255813953488372
3731-1,11,87,162.27999999999997,0.0,0.0
853610-1,16,20,5.35,4.0,0.2
3243-1,88,107,618.0399999999997,3.0,0.028037383177570093
60084-1,107,201,258.97,2.0,0.009950248756218905
1819-1,40,950,1147.0399999999997,0.0,0.0
3486-1,1,50,53.0,0.0,0.0
10023-1,46,113,90.44499999999998,0.0,0.0
3510-1,8,24,51.629999999999995,0.0,0.0
4564-1,234,635,2421.8070000000002,3.0,0.004724409448818898
8354-1,49,111,196.29500000000004,0.0,0.0
6404-1,38,56,84.70199999999998,2.0,0.03571428571428571
55001-1,33,59,44.02,1.0,0.01694915254237288
42028-1,107,634,517.4750000000001,0.0,0.0
6056-1,66,102,204.70999999999998,2.0,0.0196078431372549
10596-1,46,63,614.9600000000002,3.0,0.047619047619047616
3363-1,4,4,168.0,1.0,0.25
40011-1,34,58,31.410000000000007,0.0,0.0
75072-1,61,117,53.910000000000004,1.0,0.008547008547008548
70701-1,105,230,186.82000000000002,2.0,0.008695652173913044
10742-1,47,70,89.55,2.0,0.02857142857142857
75252-1,485,4841,6781.290999999996,2.0,0.0004131377814501136
4686-1,33,55,697.3499999999999,2.0,0.03636363636363636
7724-1,24,24,0.0,24.0,1.0
10196-1,289,3343,2880.469999999998,11.0,0.003290457672749028
4888-1,162,652,753.5299999999996,0.0,0.0
70012-2,158,409,365.6600000000002,3.0,0.007334963325183374
70350-1,100,254,276.34999999999997,3.0,0.011811023622047244
21039-1,162,615,343.78000000000014,0.0,0.0
75151-1,245,923,832.6050000000006,6.0,0.0065005417118093175
75932-1,203,366,333.95500000000027,4.0,0.01092896174863388
6217-1,30,46,88.99,0.0,0.0
41038-1,250,542,573.86,2.0,0.0036900369003690036
21125-1,178,728,766.4550000000003,4.0,0.005494505494505495
3701-1,4,4,2.7800000000000002,2.0,0.5
9031-1,29,35,549.6,20.0,0.5714285714285714
76051-1,399,865,815.8900000000006,9.0,0.010404624277456647
4239-1,16,35,37.14,1.0,0.02857142857142857
70922-1,763,3545,3181.949999999998,16.0,0.004513399153737658
7586-1,218,506,1009.8599999999999,6.0,0.011857707509881422
4514-1,84,191,332.87999999999994,2.0,0.010471204188481676
4677-1,31,67,8.709999999999996,0.0,0.0
70109-1,51,81,86.67000000000002,6.0,0.07407407407407407
71308-1,53,136,166.48499999999999,0.0,0.0
41059-1,144,346,328.24999999999983,1.0,0.002890173410404624
4936-1,14,14,7.02,2.0,0.14285714285714285
42037-1,112,520,738.3700000000005,0.0,0.0
10036-1,69,140,156.86,3.0,0.02142857142857143
4851-1,113,212,310.49,6.0,0.02830188679245283
3742-1,20,41,96.92000000000002,0.0,0.0
3414-1,19,25,67.39,1.0,0.04
10514-1,48,57,737.4299999999998,2.0,0.03508771929824561
6357-1,101,189,159.41000000000003,2.0,0.010582010582010581
